ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
73390,ELEC,ComEd,3 Lincoln Center,,Oakbrook Terrace,IL,60181,,630-576-6223,E,,Public - Call ahead,8am-5pm daily; mainly for employee use,,,,,,5,,,,,200-8,41.848035,-87.9831536,3/7/16,11/28/2017 08:25:57 AM +0000,T,,,11/12/13,,,,,"(41.848035, -87.9831536)"
73391,ELEC,ComEd,25000 S Governors Hwy,,University Park,IL,60466,,,E,,Private,ComEd fleet use only,,,,,,1,,,,,200-8,41.4434641,-87.7323074,3/7/16,11/28/2017 08:30:03 AM +0000,T,,,12/31/12,,,,,"(41.4434641, -87.7323074)"
73392,ELEC,ComEd,25052 Illinois 50,,University Park,IL,60484,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.4346755,-87.7368916,3/7/16,11/28/2017 08:30:33 AM +0000,T,,,10/30/13,,,,,"(41.4346755, -87.7368916)"
73394,ELEC,ComEd,1919 Swift Dr,,Oak Brook,IL,60523,,630-576-6223,E,,Public - Call ahead,8am-5pm daily; mainly for employee use,,,,,,2,,,,,200-8,41.8516658,-87.9207354,3/7/16,11/28/2017 08:23:37 AM +0000,T,,,11/15/13,,,,,"(41.8516658, -87.9207354)"
73395,ELEC,ComEd,1500 Franklin Blvd,,Libertyville,IL,60048,,,E,,Private,Employee use only,,,,,,1,,,,,200-8,42.3025,-88.007327,3/7/16,11/28/2017 08:16:20 AM +0000,T,,,1/4/13,,,,,"(42.3025, -88.007327)"
73396,ELEC,ComEd,1948 S Briggs St,,Joliet,IL,60433,,,E,,Private,ComEd fleet use only,,,,,,7,,,,,200-8,41.4943472,-88.0406035,3/7/16,11/28/2017 08:14:01 AM +0000,T,,,1/2/13,,,,,"(41.4943472, -88.0406035)"
73397,ELEC,ComEd,1700 Spencer Rd,,Joliet,IL,60433,,,E,,Private,Employee use only,,,,,,6,,,,,200-8,41.4948532,-88.0333829,3/7/16,11/28/2017 08:15:28 AM +0000,T,,,1/12/15,,,,,"(41.4948532, -88.0333829)"
73398,ELEC,ComEd,730 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.7204428,-88.0378699,3/7/16,11/28/2017 07:47:01 AM +0000,T,,,11/25/15,,,,,"(41.7204428, -88.0378699)"
73456,ELEC,MONOSOL AT,707 East 80th Place,MERRILLVILLE; -,Merrillville,IN,46410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.473146,-87.3327225,12/5/17,12/05/2017 03:52:36 AM +0000,,,,,,,,,"(41.473146, -87.3327225)"
73492,E85,Speedway #4333,2110 Orchard Rd,,Montgomery,IL,60538,,630-301-6061,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7178994,-88.3755111,3/3/17,03/03/2017 01:46:40 PM +0000,P,,,2/15/16,,,,FALSE,"(41.7178994, -88.3755111)"
73493,E85,Speedway #5340,800 Brookforest Ave,,Shorewood,IL,60404,,815-436-8266,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.5365311,-88.1999965,3/3/17,03/03/2017 12:35:16 PM +0000,P,,,2/15/16,,,,FALSE,"(41.5365311, -88.1999965)"
73494,E85,Speedway #5370,631 N Route 59,,Naperville,IL,60563,,630-983-5991,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7818266,-88.2065266,3/3/17,03/03/2017 01:53:05 PM +0000,P,,,2/15/16,,,,FALSE,"(41.7818266, -88.2065266)"
73495,E85,Speedway #7410,19301 S Halsted St,,Glenwood,IL,60425,,708-754-2023,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.5384782,-87.6354332,3/3/17,03/03/2017 12:31:11 PM +0000,P,,,2/15/16,,,,FALSE,"(41.5384782, -87.6354332)"
73496,E85,Speedway #8329,5550 W 79th St,,Burbank,IL,60459,,708-499-4468,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7491173,-87.7603236,3/3/17,03/03/2017 12:42:05 PM +0000,P,,,2/15/16,,,,FALSE,"(41.7491173, -87.7603236)"
73497,E85,Speedway #8480,15919 Lincoln Hwy,,Plainfield,IL,60544,,815-254-3852,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.591679,-88.1836755,3/3/17,03/03/2017 12:48:52 PM +0000,P,,,2/15/16,,,,FALSE,"(41.591679, -88.1836755)"
73606,E85,Speedway #7465,12221 75th St,,Kenosha,WI,53142,,262-857-7335,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.5670255,-87.9555464,3/3/17,03/03/2017 12:35:17 PM +0000,P,,,2/15/16,,,,FALSE,"(42.5670255, -87.9555464)"
73673,E85,Meijer Gas #289,725 E Rollins Rd,,Round Lake Beach,IL,60073,,847-201-0829,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,42.3789477,-88.0668274,7/6/17,07/06/2017 12:17:23 PM +0000,P,,,5/26/16,,,,FALSE,"(42.3789477, -88.0668274)"
73674,E85,Meijer Gas #280,3740 Vollmer Rd,,Flossmoor,IL,60422,,708-991-1629,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,41.5280202,-87.7082354,7/6/17,07/06/2017 12:17:23 PM +0000,P,,,12/15/16,,,,FALSE,"(41.5280202, -87.7082354)"
73888,E85,Thorntons #314,601 Route 83,,Bensenville,IL,60106,,630-766-0602,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.9729045,-87.9590929,4/6/17,04/06/2017 09:29:59 AM +0000,P,,,9/19/14,,,,TRUE,"(41.9729045, -87.9590929)"
73889,E85,Thorntons #316,2095 E Algonquin Rd,,Algonquin,IL,60102,,847-658-2203,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.1555388,-88.2658219,4/6/17,04/06/2017 09:30:00 AM +0000,P,,,9/25/15,,,,TRUE,"(42.1555388, -88.2658219)"
73954,ELEC,71086,900 N Lake Shore Dr,900910,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899474,-87.619448,12/5/17,12/05/2017 03:45:38 AM +0000,,,,,,,,,"(41.899474, -87.619448)"
74067,ELEC,IBEW-NECA Technical Institute,6201 West 115th Street,,Alsip,IL,60803,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,41.682041,-87.77359,12/5/17,12/05/2017 02:12:51 AM +0000,,,,,,,,,"(41.682041, -87.77359)"
74105,ELEC,540 W. MADISON,540 West Madison St,LL1 - 3; In parking garage,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8830254,-87.6421009,12/5/17,12/05/2017 03:38:09 AM +0000,,,,,,,,,"(41.8830254, -87.6421009)"
74122,CNG,Advanced Disposal,1660 Hubbard Ave,,Batavia,IL,60510,,,E,,Private,,,,T,3600,,,,,,,200-9,41.859593,-88.272248,4/4/16,11/17/2017 09:35:11 AM +0000,P,,,3/16/16,,HD,,,"(41.859593, -88.272248)"
74327,ELEC,1KFULTON,1000 W Fulton Market,1KFULTON; Public parking underground on North side of building,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886859,-87.6525005,12/5/17,12/05/2017 03:39:53 AM +0000,,,,,,,,,"(41.886859, -87.6525005)"
74367,ELEC,JIDD,855 Rand Rd,855 01; Out front of service under canopy ,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0565641,-87.9035632,12/5/17,12/05/2017 03:39:56 AM +0000,,,,,,,,,"(42.0565641, -87.9035632)"
74841,ELEC,CAP 1 (QR 2000448),12600 Torrence Avenue,,Chicago,IL,60633,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.6635406,-87.5613058,12/5/17,12/05/2017 05:31:32 AM +0000,,,,,,,,,"(41.6635406, -87.5613058)"
74892,LNG,United Parcel Service,1 UPS Way,,Hodgkins,IL,60525,,,E,,Private,,,,,,,,,,,,200-9,41.7481165,-87.8805252,5/4/17,05/04/2017 08:16:34 AM +0000,P,,,4/12/16,,HD,,,"(41.7481165, -87.8805252)"
74903,CNG,Pace Bus - South Division,2101 W 163rd Pl,,Markham,IL,60428,,,E,,Private,,,,B,3600,,,,,,,200-8,41.5923475,-87.6656156,11/2/17,11/02/2017 12:25:04 PM +0000,P,,,4/1/16,,HD,,,"(41.5923475, -87.6656156)"
75248,ELEC,Advantage Kitchen and Bath Gallery - Tesla,7850 N Milwaukee Ave,,Niles,IL,60714,,847-965-4444  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.0240652,-87.8132599,5/9/16,01/17/2017 07:35:40 PM +0000,P,,,3/1/16,,,,,"(42.0240652, -87.8132599)"
75249,ELEC,Ohare Auto Body - Tesla,1316 W Irving Park Rd,,Bensenville,IL,60106,,630-766-6668  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.9605657,-87.9615486,5/9/16,01/17/2017 08:37:05 PM +0000,P,,,2/1/16,,,,,"(41.9605657, -87.9615486)"
75250,ELEC,Grant Park North - Tesla,25 N Michigan Ave,,Chicago,IL,60602,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.8827863,-87.6228448,5/9/16,01/17/2017 06:23:17 PM +0000,P,,,1/1/16,,,,,"(41.8827863, -87.6228448)"
75251,ELEC,Grant Park South - Tesla,325 S Michigan Ave,,Chicago,IL,60604,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.8774374,-87.6242333,5/9/16,01/17/2017 06:58:43 PM +0000,P,,,4/1/16,,,,,"(41.8774374, -87.6242333)"
75253,ELEC,Hyatt Regency - Tesla,9300 Bryn Mawr Ave,,Rosemont,IL,60018,,847-696-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.9815386,-87.8594107,5/9/16,01/17/2017 08:37:00 PM +0000,P,,,2/1/16,,,,,"(41.9815386, -87.8594107)"
75255,ELEC,La Banque Hotel - Tesla,2034 Ridge Rd,,Homewood,IL,60430,,708-798-6000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.562077,-87.666798,5/9/16,01/17/2017 08:37:02 PM +0000,P,,,4/1/16,,,,,"(41.562077, -87.666798)"
75256,ELEC,Loews Chicago Hotel - Tesla,455 N Park Dr,,Chicago,IL,60611,,312-840-6600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.8899143,-87.61898,5/9/16,01/17/2017 08:37:03 PM +0000,P,,,3/1/16,,,,,"(41.8899143, -87.61898)"
75257,ELEC,Millennium Lakeside Garage - Tesla,5 S Columbus Dr,,Chicago,IL,60603,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.8826102,-87.620989,5/9/16,01/17/2017 08:05:41 PM +0000,P,,,2/1/16,,,,,"(41.8826102, -87.620989)"
75262,ELEC,The Abbey Resort and Avani Spa - Tesla,269 Fontana Blvd,,Fontana,WI,53125,,262-275-6811  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.5481567,-88.5764341,5/9/16,01/17/2017 08:37:12 PM +0000,P,,,1/1/16,,,,,"(42.5481567, -88.5764341)"
75373,ELEC,FRONIUS USA,6797 Fronius Dr,PORTAGE LOT; -,Portage,IN,46368,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6084035,-87.1539207,12/5/17,12/05/2017 03:40:13 AM +0000,,,,,,,,,"(41.6084035, -87.1539207)"
75783,ELEC,UNITED AIRLINES,Atlantic Parking Lot Frankfurt bus stop,ECOSKIES_ORD_1; -,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9915274,-87.9236017,12/5/17,12/05/2017 04:10:24 AM +0000,,,,,,,,,"(41.9915274, -87.9236017)"
75957,ELEC,Quality Inn Georgio's Banquets - Tesla,8800 W 159th St,,Orland Park,IL,60462,,708-403-1757  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.6024469,-87.8346527,6/3/16,01/17/2017 08:39:16 PM +0000,P,,,5/1/16,,,,,"(41.6024469, -87.8346527)"
76204,ELEC,Chicago Premium Outlets - West Entrance at Addidas,1650 Premium Outlet Blvd,,Aurora,IL,60502,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.48049545,-88.16349792,10/30/17,10/30/2017 05:12:56 AM +0000,,,,,,,,,"(41.4804954528809, -88.1634979248047)"
76234,ELEC,Trump International Hotel & Tower Chicago,401 N Wabash Avenue,,Chicago,IL,60611,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,41.888835,-87.626658,12/5/17,12/05/2017 02:16:19 AM +0000,,,,,,,,,"(41.888835, -87.626658)"
76523,ELEC,PRUDENTIALPLAZA,130 E Randolph St,STATION 01; In parking garage 2nd level,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8853604,-87.6231913,12/5/17,12/05/2017 03:36:51 AM +0000,,,,,,,,,"(41.8853604, -87.6231913)"
76945,ELEC,NIRPC,6100 Southport Rd,"FRONT 1; This station is in the northwest quadrant on the parking lot, near the main entrance of the building. ",Portage,IN,46368,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6033331,-87.1774018,12/5/17,12/05/2017 03:36:18 AM +0000,,,,,,,,,"(41.6033331, -87.1774018)"
76986,ELEC,VALPARAISO,209 Lincolnway,LINCOLNWAY LOT,Valparaiso,IN,46383,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4682749,-87.0578987,12/5/17,12/05/2017 03:43:26 AM +0000,,,,,,,,,"(41.4682749, -87.0578987)"
76987,ELEC,VALPARAISO,60 W Jefferson St,JEFFERSON LOT,Valparaiso,IN,46383,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4691605,-87.0619229,12/5/17,12/05/2017 03:43:27 AM +0000,,,,,,,,,"(41.4691605, -87.0619229)"
77431,ELEC,TRI TOWN SAFETY,1350 Eagle Ridge Dr,FRONT LOT; -,Schererville,IN,46375,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4975434,-87.4744762,12/5/17,12/05/2017 03:36:48 AM +0000,,,,,,,,,"(41.4975434, -87.4744762)"
77507,ELEC,McDonald's - Highland Park,1988 First Avenue,,Highland Park,IL,60035,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,42.29418,-87.848686,12/5/17,12/05/2017 02:16:00 AM +0000,,,,,,,,,"(42.29418, -87.848686)"
77513,ELEC,CITY OF GARY,200 W. 4th Avenue,METRO PARKING,Gary,IN,46402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6044529,-87.338339,12/5/17,12/05/2017 03:36:23 AM +0000,,,,,,,,,"(41.6044529, -87.338339)"
77592,ELEC,CITY HALL NORTH,414 Main Street,DOWNTOWN; -,Hobart,IN,46342,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.5309712,-87.2544137,12/5/17,12/05/2017 03:40:13 AM +0000,,,,,,,,,"(41.5309712, -87.2544137)"
77601,CNG,Clean Energy - HDS Energy,1501 W 175th St,,Homewood,IL,60430,,708-798-1004,E,,Public - Credit card at all times,"6am-6pm M-F, 6am-11am Sat",D M V CleanEnergy Voyager Wright_Exp FleetOne,,Q,3600,,,,,,,200-8,41.5713351,-87.6528649,3/3/17,03/03/2017 12:32:56 PM +0000,P,,,8/11/16,,HD,,,"(41.5713351, -87.6528649)"
77661,ELEC,Veterans Administration - North Chicago,3001 Greenbay Rd N,,North Chicago,IL,60064,,,E,,Private,,,,,,,1,,,,,200-8,42.3053904,-87.8593558,9/6/17,09/06/2017 10:16:47 AM +0000,FG,19,Department of Veterans Affairs,8/15/16,,,,,"(42.3053904, -87.8593558)"
77764,ELEC,FEST FOODS,6000 31st St,SOM1; Festival Foods on right side parking lot of Liquor entrance,Kenosha,WI,53144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6104186,-87.8790542,12/5/17,12/05/2017 03:36:17 AM +0000,,,,,,,,,"(42.6104186, -87.8790542)"
77882,ELEC,BOLINGBROOK,420 Remington Blvd,STATION#1; Located in the Administration Parking Lot,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6821634,-88.0840955,12/5/17,12/05/2017 03:34:50 AM +0000,,,,,,,,,"(41.6821634, -88.0840955)"
77936,ELEC,Holiday Inn Express & Suites,111 N. Broadway,,Aurora,IL,60505,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.759409,-88.310004,12/5/17,12/05/2017 02:08:34 AM +0000,,,,,,,,,"(41.759409, -88.310004)"
77956,ELEC,ATWATER PUBLIC,355-399 E Ohio St,"STATION 1; 3rd Floor, open to the public",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8925854,-87.6180051,12/5/17,12/05/2017 03:33:05 AM +0000,,,,,,,,,"(41.8925854, -87.6180051)"
77960,ELEC,PARK FOREST EVS,367 artists walk,"PARK FOREST EVS; The Park Forest EV charging station is located outside of the south enterance to the Village Hall - walking distance to the shops, galleries and restaurants of downtown Park Forest",Park Forest,IL,60466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4823522,-87.6799545,12/5/17,12/05/2017 04:04:19 AM +0000,,,,,,,,,"(41.4823522, -87.6799545)"
77993,ELEC,401 N. Michigan Garage,401 N. Michigan Ave,,Chicago,IL,60611,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.88956,-87.623122,12/5/17,12/05/2017 02:15:54 AM +0000,,,,,,,,,"(41.88956, -87.623122)"
78121,ELEC,New Oberpfalz Brewing - Tesla,121 E Main St,,Griffith,IN,46319,,219-513-9341  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.523031,-87.42665,9/2/16,12/04/2017 04:38:34 PM +0000,P,,,8/15/16,,,,,"(41.523031, -87.42665)"
78138,ELEC,31ST STREET,3155 S. Lakeshore drive,31ST HARBOR,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8367417,-87.6066607,12/5/17,12/05/2017 03:33:13 AM +0000,,,,,,,,,"(41.8367417, -87.6066607)"
78143,ELEC,Whole Foods - Kingsbury,1550 N Kingsbury St,,Chicago,IL,60642,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,41.90864182,-87.65325165,10/30/17,10/30/2017 05:15:14 AM +0000,,,,,,,,,"(41.9086418151855, -87.6532516479492)"
78144,ELEC,Whole Foods - Schaumburg,750 N Martingale Rd,,Schaumburg,IL,60173,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,42.04216385,-88.03671265,10/30/17,10/30/2017 05:15:15 AM +0000,,,,,,,,,"(42.042163848877, -88.0367126464844)"
78199,ELEC,TALTREE,440 North 500 West,TALTREE PARKING,Valparaiso,IN,46385,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4447018,-87.1486155,12/5/17,12/05/2017 03:36:50 AM +0000,,,,,,,,,"(41.4447018, -87.1486155)"
78306,ELEC,INDIANA DUNES V,1215 IN-49,PARKING LOT,Porter,IN,46304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6336125,-87.0547401,12/5/17,12/05/2017 03:35:16 AM +0000,,,,,,,,,"(41.6336125, -87.0547401)"
78437,ELEC,INDIANA DUNNES,300 W Beach Rd,WEST BEACH,Gary,IN,46403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6226035,-87.2085964,12/5/17,12/05/2017 03:34:51 AM +0000,,,,,,,,,"(41.6226035, -87.2085964)"
78439,ELEC,IN STATE PARKS,1600 N 25 E,BEACH PARKING,Chesterton,IN,46304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.658159,-87.0631457,12/5/17,12/05/2017 03:35:01 AM +0000,,,,,,,,,"(41.658159, -87.0631457)"
78492,ELEC,RPS,7331 N Sheridan Rd,ROGERS PARK SOL; The station is located on the 1st level of the parking garage,Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0148476,-87.6640152,12/5/17,12/05/2017 03:54:26 AM +0000,,,,,,,,,"(42.0148476, -87.6640152)"
78523,ELEC,540 W. MADISON,13 N Jefferson St,LL1-4; -,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8823684,-87.6421786,12/5/17,12/05/2017 03:28:20 AM +0000,,,,,,,,,"(41.8823684, -87.6421786)"
78528,ELEC,-,175 Normal Rd,NIU; Located in the garage on the first level ramp,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932405,-88.7666028,12/5/17,12/05/2017 03:53:06 AM +0000,,,,,,,,,"(41.932405, -88.7666028)"
78595,ELEC,Hardware Gastro Pub - Tesla,2000 W Orchard Rd,,North Aurora,IL,60542,,630-299-3977  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.8174548,-88.3508062,10/4/16,01/17/2017 08:46:20 PM +0000,P,,,9/1/16,,,,,"(41.8174548, -88.3508062)"
78667,ELEC,CITY OF PORTAGE,1000 Riverwalk Dr,LAKEFRONT,Portage,IN,46368,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6309636,-87.1776357,12/5/17,12/05/2017 03:43:28 AM +0000,,,,,,,,,"(41.6309636, -87.1776357)"
78756,ELEC,IKEA - Bolingbrook / Chicago,750 E. Boughton Rd.,,Bolingbrook,IL,60440,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,41.72738,-88.03803,12/5/17,12/05/2017 02:15:16 AM +0000,,,,,,,,,"(41.72738, -88.03803)"
78934,ELEC,Waterway,2300 Waukegan Rd,,Northbrook,IL,60062,,847-849-1120,E,,Public,24 hours daily,,,,,,,2,,,,200-8,42.1112965,-87.8025611,11/2/16,01/17/2017 07:52:23 PM +0000,P,,,10/1/15,,,,,"(42.1112965, -87.8025611)"
79160,ELEC,Walgreens - West Fullerton,1520 W Fullerton Ave,,Chicago,IL,60614,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.92570496,-87.66618347,10/30/17,10/30/2017 05:15:19 AM +0000,,,,,,,,,"(41.9257049560547, -87.6661834716797)"
79164,ELEC,Kwik Trip #134,4924 Spring St,,Mt. Pleasant,WI,53406,,262-886-0845,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.737638,-87.83962,4/6/17,04/06/2017 09:16:59 AM +0000,P,,,9/29/16,,,,,"(42.737638, -87.83962)"
79190,ELEC,Woodman's Grocery,151 Hansen Blvd,,North Aurora,IL,60542,,630-723-3900  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.8043747,-88.3696053,11/2/17,11/02/2017 12:27:58 PM +0000,P,,,10/1/16,,,,,"(41.8043747, -88.3696053)"
79311,ELEC,City of Chicago,3400 S Lawndale Ave,,Chicago,IL,60623,,,E,,Private,Chicago fleet vehicle use only,,,,,,1,,,,,200-8,41.831349,-87.7170515,11/2/16,01/17/2017 08:49:02 PM +0000,LG,,,6/1/16,,,,,"(41.831349, -87.7170515)"
